FishID_nodash,Stream,Sex,GenGrp,hindex,cohort,FirstMonthCaught,LastMonthCaught,Longevity,LRS
FTY1B2O0907,Taylor,F,F1,0.306,3,7/12/09,9/9/09,3,1
FTY1B2P0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1B2R0907,Taylor,F,F1,0.412,3,7/12/09,7/12/09,1,0
FTY1B2V0907,Taylor,F,N,0.051,3,7/12/09,10/7/09,4,0
FTY1B2Y0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1B5B0907,Taylor,F,N,0,3,7/12/09,8/10/09,2,0
FTY1B5G0907,Taylor,F,F1,0.457,3,7/12/09,11/8/09,5,1
FTY1B5K0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,7
FTY1B5O0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1B5R0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,1
FTY1B5V0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,0
FTY1B5Y0907,Taylor,F,F1,0.479,3,7/12/09,4/9/10,10,17
FTY1G2B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1G2G0907,Taylor,F,N,0,3,7/12/09,9/9/09,3,0
FTY1G5B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1G5G0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY1R4R0907,Taylor,F,I,1,3,7/12/09,7/12/09,1,11
FTY2B4B0907,Taylor,F,N,0,3,7/12/09,9/10/09,3,0
FTY2B4G0907,Taylor,F,N,0,3,7/12/09,9/10/09,3,0
FTY2B4K0907,Taylor,F,F1,0.445,3,7/12/09,9/9/09,3,0
FTY2B4O0907,Taylor,F,F1,0.446,3,7/12/09,7/12/09,1,0
FTY2B4P0907,Taylor,F,F1,0.446,3,7/12/09,7/12/09,1,0
FTY2B4R0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2B4V0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2B4Y0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2B7B0907,Taylor,F,F1,0.267,3,7/12/09,9/10/09,3,0
FTY2B7G0907,Taylor,F,N,0,3,7/12/09,11/8/09,5,0
FTY2B7K0907,Taylor,F,F1,0.375,3,7/12/09,9/9/09,2,0
FTY2B7O0907,Taylor,F,F1,0.205,3,7/12/09,6/9/10,12,7
FTY2B7P0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2B7R0907,Taylor,F,N,0,3,7/12/09,9/9/09,3,0
FTY2B7V0907,Taylor,F,N,0.054,3,7/12/09,9/10/09,3,0
FTY2B7Y0907,Taylor,F,N,0,3,7/12/09,10/7/09,4,16
FTY2G4B0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,0
FTY2G4G0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2G7B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2R3R0901,Taylor,F,N,0,3,7/12/09,9/10/09,3,4
FTY2V5V0901,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY2Y8P0905,Taylor,F,N,0,3,7/12/09,9/10/09,3,0
FTY3B6B0907,Taylor,F,F1,0.307,3,7/12/09,9/10/09,3,0
FTY3B6G0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3B6K0907,Taylor,F,F1,0.438,3,7/12/09,7/12/09,1,0
FTY3B6O0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3B6P0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3B6R0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3B6V0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3B6Y0907,Taylor,F,N,0,3,7/12/09,9/9/09,3,0
FTY3G6B0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,0
FTY3G8R0901,Taylor,F,N,0,3,7/12/09,7/12/09,1,1
FTY3K5R0905,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY3P5Y0905,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4B5B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4B5G0907,Taylor,F,N,0,3,7/12/09,10/8/09,4,0
FTY4B5K0907,Taylor,F,F1,0.151,3,7/12/09,10/7/09,4,4
FTY4B5O0907,Taylor,F,I,0.769,3,7/12/09,7/12/09,1,17
FTY4B5P0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4B5R0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4B5V0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4B5Y0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY4G5B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,1
FTY5B6B0907,Taylor,F,N,0.049,3,7/12/09,9/10/09,3,0
FTY5B6G0907,Taylor,F,N,0,3,7/12/09,9/10/09,3,0
FTY5B6K0907,Taylor,F,I,0.795,3,7/12/09,5/9/10,11,17
FTY5B6O0907,Taylor,F,F1,0.367,3,7/12/09,9/9/09,3,3
FTY5B6P0907,Taylor,F,F1,0.452,3,7/12/09,7/12/09,1,0
FTY5B6R0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,0
FTY5B6V0907,Taylor,F,N,0,3,7/12/09,8/11/09,2,0
FTY5B6Y0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY5G6B0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY5G6K0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
FTY5G6R0907,Taylor,F,I,0.732,3,7/12/09,10/7/09,4,7
MTY1B2B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1B2R0907,Taylor,M,N,0,3,7/12/09,9/9/09,3,0
MTY1B2V0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,4
MTY1B2Y0907,Taylor,M,F1,0.423,3,7/12/09,9/9/09,3,0
MTY1B5B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1B5R0907,Taylor,M,I,0.707,3,7/12/09,7/12/09,1,9
MTY1B7B0904,Taylor,M,I,1,3,7/12/09,9/9/09,3,22
MTY1B7G0903,Taylor,M,I,1,3,7/12/09,7/12/09,1,29
MTY1G2B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1G2G0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1G2K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,5
MTY1G5B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1G5G0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1G5K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY1G7P0906,Taylor,M,I,0.874,3,7/12/09,7/12/09,1,14
MTY1P7O0906,Taylor,M,I,1,3,7/12/09,7/12/09,1,2
MTY1R6O0906,Taylor,M,I,1,3,7/12/09,7/12/09,1,7
MTY1Y6O0905,Taylor,M,I,0.869,3,7/12/09,7/12/09,1,3
MTY2B4R0907,Taylor,M,I,0.735,3,7/12/09,9/10/09,3,6
MTY2B4V0907,Taylor,M,F1,0.41,3,7/12/09,7/12/09,1,0
MTY2B4Y0907,Taylor,M,F1,0.32,3,7/12/09,9/9/09,3,0
MTY2B7B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2B7R0907,Taylor,M,I,0.703,3,7/12/09,7/12/09,1,0
MTY2B7V0907,Taylor,M,F1,0.353,3,7/12/09,9/10/09,3,3
MTY2B7Y0907,Taylor,M,F1,0.439,3,7/12/09,9/9/09,3,0
MTY2G4B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2G4G0907,Taylor,M,N,0,3,7/12/09,9/9/09,3,0
MTY2G4K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2G7B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2G7G0907,Taylor,M,N,0,3,7/12/09,9/10/09,3,0
MTY2G7K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2Y3B0905,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY2Y5V0905,Taylor,M,N,0,3,7/12/09,9/10/09,3,4
MTY3B6B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY3B6R0907,Taylor,M,F1,0.375,3,7/12/09,7/12/09,1,0
MTY3B6V0907,Taylor,M,F1,0.313,3,7/12/09,9/9/09,3,1
MTY3B6Y0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY3G6B0907,Taylor,M,N,0.055,3,7/12/09,8/10/09,2,1
MTY3G6G0907,Taylor,M,N,0.07,3,7/12/09,8/10/09,2,1
MTY3G6K0907,Taylor,M,N,0,3,7/12/09,8/10/09,2,0
MTY4B5R0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY4B5V0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY4B5Y0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY4G5B0907,Taylor,M,N,0.054,3,7/12/09,7/12/09,1,0
MTY4G5G0907,Taylor,M,N,0,3,7/12/09,8/10/09,2,0
MTY4G5K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY4K7R0905,Taylor,M,F1xI,0.804,3,7/12/09,7/12/09,1,7
MTY5B6R0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY5B6V0907,Taylor,M,F1,0.336,3,7/12/09,10/7/09,4,3
MTY5B6Y0907,Taylor,M,N,0,3,7/12/09,9/9/09,3,0
MTY5G6B0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
MTY5G6G0907,Taylor,M,N,0,3,7/12/09,9/10/09,3,0
MTY5G6K0907,Taylor,M,N,0,3,7/12/09,7/12/09,1,0
FTY1G2K0908,Taylor,F,N,0,4,8/10/09,9/10/09,2,4
FTY1G2O0908,Taylor,F,F1xN,0.287,4,8/10/09,9/10/09,2,5
FTY1G2P0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,7
FTY1G2V0908,Taylor,F,N,0,4,8/10/09,9/10/09,2,0
FTY1G2Y0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
FTY1G5P0908,Taylor,F,N,0,4,8/10/09,9/10/09,2,6
FTY1V3V0907,Taylor,F,I,1,4,8/10/09,11/8/09,4,5
FTY2B8K0908,Taylor,F,N,0.054,4,8/10/09,11/8/09,4,0
FTY2G4P0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
FTY2G4R0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
FTY2K5B0905,Taylor,F,N,0,4,8/10/09,10/8/09,3,0
FTY2P5R0905,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
FTY3B5G6G0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
FTY4G5O0908,Taylor,F,N,0,4,8/10/09,9/10/09,2,0
FTY5G6G0908,Taylor,F,N,0,4,8/10/09,9/10/09,2,0
FTY5G6P0908,Taylor,F,N,0,4,8/10/09,11/8/09,4,0
FTY5V8O0908,Taylor,F,N,0.058,4,8/10/09,8/10/09,1,0
FTY5Y8O0908,Taylor,F,N,0,4,8/10/09,8/10/09,1,0
MTY2V5Y0905,Taylor,M,N,0,4,8/10/09,9/10/09,2,3
MTY3G5K0908,Taylor,M,N,0.049,4,8/10/09,8/10/09,1,0
MTY3G8V0908,Taylor,M,F1,0.308,4,8/10/09,8/10/09,1,11
MTY3K8O0908,Taylor,M,F1,0.383,4,8/10/09,8/10/09,1,0
MTY5P8G0908,Taylor,M,N,0,4,8/10/09,8/10/09,1,0
MTY5P8K0908,Taylor,M,N,0,4,8/10/09,8/10/09,1,0
MTY5P8O0908,Taylor,M,I,0.928,4,8/10/09,8/10/09,1,0
FTY1G2R0908,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY1G5R0908,Taylor,F,N,0,4,8/11/09,10/8/09,3,0
FTY1G5V0908,Taylor,F,N,0,4,8/11/09,9/10/09,2,0
FTY2G4V0908,Taylor,F,F1,0.453,4,8/11/09,11/10/10,16,37
FTY2O3P0905,Taylor,F,N,0.176,4,8/11/09,8/11/09,1,0
FTY2V3Y0901,Taylor,F,N,0,4,8/11/09,9/9/09,2,0
FTY2Y5K0905,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY3B8K0905,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY3P8R0905,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY3R5O8G0908,Taylor,F,N,0.059,4,8/11/09,8/11/09,1,0
FTY4G5Y0909,Taylor,F,I,0.934,4,8/11/09,1/8/10,6,4
FTY5G8V0908,Taylor,F,N,0,4,8/11/09,10/8/09,3,0
FTY5K8O0908,Taylor,F,N,0.057,4,8/11/09,8/11/09,1,0
FTY5K8V0908,Taylor,F,N,0.013,4,8/11/09,8/11/09,1,0
FTY5O8K0908,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY5O8O0908,Taylor,F,F1,0.341,4,8/11/09,8/11/09,1,0
FTY5O8P0908,Taylor,F,I,0.933,4,8/11/09,1/8/10,6,5
FTY5O8R0908,Taylor,F,N,0,4,8/11/09,9/10/09,2,0
FTY5O8V0908,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY5P8O0908,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY5P8P0908,Taylor,F,N,0,4,8/11/09,8/11/09,1,0
FTY5P8V0908,Taylor,F,N,0,4,8/11/09,9/10/09,2,0
MTY1Y2R5Y0908,Taylor,M,F1,0.345,4,8/11/09,8/11/09,1,0
MTY2R5O0908,Taylor,M,F1,0.422,4,8/11/09,10/7/09,3,0
MTY2R8O0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,1
MTY2V3O0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY2V5O0908,Taylor,M,F1,0.323,4,8/11/09,10/8/09,3,3
MTY2Y8O0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY3G5O0908,Taylor,M,I,0.932,4,8/11/09,9/9/09,2,7
MTY3G8K0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY3G8Y0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY3K5G0908,Taylor,M,F1,0.393,4,8/11/09,8/11/09,1,0
MTY3Y8R0908,Taylor,M,I,0.736,4,8/11/09,8/11/09,1,0
MTY5G8P0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY5K8O0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
MTY5O8K0908,Taylor,M,N,0,4,8/11/09,8/11/09,1,0
FTY1B6R0905,Taylor,F,N,0,5,9/9/09,9/9/09,1,0
FTY1B6W0908,Taylor,F,I,0.881,5,9/9/09,9/9/09,1,0
FTY1B7V0906,Taylor,F,I,0.911,5,9/9/09,11/7/09,3,4
FTY1G4G0903,Taylor,F,I,0.895,5,9/9/09,9/9/09,1,1
FTY1G5O0909,Taylor,F,F1xI,0.675,5,9/9/09,9/9/09,1,0
FTY1K2B0909,Taylor,F,I,1,5,9/9/09,10/7/09,2,0
FTY1K5B0909,Taylor,F,I,0.743,5,9/9/09,10/7/09,2,3
FTY1K7P0903,Taylor,F,I,1,5,9/9/09,11/7/09,3,2
FTY1O2B0909,Taylor,F,I,0.768,5,9/9/09,9/9/09,1,1
FTY1O2G0909,Taylor,F,N,0,5,9/9/09,9/9/09,1,0
FTY1O4K0905,Taylor,F,I,0.591,5,9/9/09,9/9/09,1,6
FTY1O5B0909,Taylor,F,I,0.905,5,9/9/09,9/9/09,1,4
FTY1O5G0909,Taylor,F,N,0.049,5,9/9/09,9/9/09,1,4
FTY1P2O0909,Taylor,F,I,1,5,9/9/09,9/9/09,1,0
FTY1P5O0909,Taylor,F,U,0.565,5,9/9/09,9/9/09,1,0
FTY1R4G0907,Taylor,F,I,0.739,5,9/9/09,11/7/09,3,5
FTY1Y4V0903,Taylor,F,I,1,5,9/9/09,NA,NA,5
FTY2G4K0909,Taylor,F,I,1,5,9/9/09,11/7/09,3,3
FTY2G4O0909,Taylor,F,I,0.939,5,9/9/09,10/7/09,2,4
FTY2G7K0909,Taylor,F,I,0.929,5,9/9/09,9/9/09,1,0
FTY2G7P0909,Taylor,F,I,0.897,5,9/9/09,10/7/09,2,0
FTY2G7V0909,Taylor,F,I,0.793,5,9/9/09,10/7/09,2,0
FTY2K7B0909,Taylor,F,I,0.825,5,9/9/09,5/9/10,9,7
FTY2O4B0909,Taylor,F,I,1,5,9/9/09,10/7/09,2,4
FTY2O4G0909,Taylor,F,I,0.776,5,9/9/09,9/9/09,1,7
FTY2O7B0909,Taylor,F,I,0.882,5,9/9/09,9/9/09,1,1
FTY2O7G0909,Taylor,F,F1,0.153,5,9/9/09,9/9/09,1,0
FTY2P7O0909,Taylor,F,I,0.877,5,9/9/09,10/7/09,2,0
FTY3G6V0909,Taylor,F,F1xI,0.565,5,9/9/09,9/9/09,1,0
FTY3K8P0905,Taylor,F,N,0.062,5,9/9/09,9/9/09,1,0
FTY3O6B0909,Taylor,F,I,0.692,5,9/9/09,10/7/09,2,0
FTY3O6G0909,Taylor,F,I,0.904,5,9/9/09,11/7/09,3,1
FTY3P6O0909,Taylor,F,I,0.753,5,9/9/09,9/9/09,1,0
FTY4B6G0903,Taylor,F,I,0.914,5,9/9/09,11/7/09,3,5
FTY4G5G0909,Taylor,F,F2,0.168,5,9/9/09,9/9/09,1,0
FTY4O5B0909,Taylor,F,I,0.713,5,9/9/09,9/9/09,1,0
FTY4O5G0909,Taylor,F,N,0,5,9/9/09,9/9/09,1,0
FTY4P5O0909,Taylor,F,I,1,5,9/9/09,9/9/09,1,0
FTY4P6R0908,Taylor,F,I,0.897,5,9/9/09,9/9/09,1,0
FTY4R7Y0905,Taylor,F,I,0.952,5,9/9/09,9/9/09,1,1
FTY5B8O0909,Taylor,F,N,0,5,9/9/09,9/9/09,1,0
FTY5G6Y0909,Taylor,F,I,0.986,5,9/9/09,9/9/09,1,0
FTY5O6B0909,Taylor,F,F1,0.403,5,9/9/09,11/7/09,3,4
FTY5O6G0909,Taylor,F,F1xI,0.329,5,9/9/09,9/9/09,1,0
FTY5O8B0909,Taylor,F,F1,0.307,5,9/9/09,11/7/09,3,3
MTY1B4P0906,Taylor,M,I,0.824,5,9/9/09,9/9/09,1,6
MTY1G2O0909,Taylor,M,I,0.851,5,9/9/09,1/8/10,5,18
MTY1G2P0909,Taylor,M,F1,0.316,5,9/9/09,10/7/09,2,0
MTY1G5O0909,Taylor,M,F1xI,0.831,5,9/9/09,10/7/09,2,0
MTY1G5P0909,Taylor,M,I,0.866,5,9/9/09,9/9/09,1,1
MTY1K4R0903,Taylor,M,I,1,5,9/9/09,11/8/09,2,20
MTY1O2O0909,Taylor,M,I,0.972,5,9/9/09,11/7/09,1,0
MTY1P4R0905,Taylor,M,I,0.854,5,9/9/09,10/7/09,2,1
MTY1V6V0907,Taylor,M,I,0.842,5,9/9/09,10/7/09,2,1
MTY1Y7O0906,Taylor,M,I,0.873,5,9/9/09,11/8/09,3,10
MTY2B4B0909,Taylor,M,I,0.933,5,9/9/09,9/9/09,1,1
MTY2G4O0909,Taylor,M,I,1,5,9/9/09,4/8/10,8,1
MTY2G4P0909,Taylor,M,U,0.748,5,9/9/09,9/9/09,1,0
MTY2G4V0909,Taylor,M,I,0.872,5,9/9/09,9/9/09,1,0
MTY2G7O0909,Taylor,M,F2,0.478,5,9/9/09,9/9/09,1,0
MTY3G6O0909,Taylor,M,N,0,5,9/9/09,9/9/09,1,0
MTY3G6P0909,Taylor,M,F1xI,0.646,5,9/9/09,9/9/09,1,1
MTY3O5V0909,Taylor,M,I,1,5,9/9/09,9/9/09,1,0
MTY3V5K0909,Taylor,M,I,0.824,5,9/9/09,9/9/09,1,3
MTY3V5R0909,Taylor,M,I,0.837,5,9/9/09,9/9/09,1,0
MTY3V8P0909,Taylor,M,N,0,5,9/9/09,9/9/09,1,0
MTY4G5O0909,Taylor,M,F1,0.444,5,9/9/09,9/9/09,1,0
MTY4G5P0909,Taylor,M,I,1,5,9/9/09,11/7/09,3,0
MTY4G7G0905,Taylor,M,I,0.722,5,9/9/09,9/9/09,1,17
MTY4O6Y0905,Taylor,M,I,1,5,9/9/09,5/9/10,9,3
MTY4W7P0908,Taylor,M,I,0.81,5,9/9/09,10/7/09,1,0
MTY5B6G0909,Taylor,M,I,0.917,5,9/9/09,9/9/09,1,0
MTY5B8Y0909,Taylor,M,I,0.905,5,9/9/09,11/8/09,3,0
MTY5G8B0909,Taylor,M,N,0,5,9/9/09,9/9/09,1,0
MTY5G8R0909,Taylor,M,I,1,5,9/9/09,10/7/09,2,1
MTY5K8V0909,Taylor,M,N,0.112,5,9/9/09,9/9/09,1,0
MTY5O8B0909,Taylor,M,I,1,5,9/9/09,9/9/09,1,1
MTY5O8R0909,Taylor,M,F1,0.36,5,9/9/09,9/9/09,1,0
MTY5O8V0909,Taylor,M,F2,0.293,5,9/9/09,9/9/09,1,0
MTY6G7K0906,Taylor,M,I,0.996,5,9/9/09,10/7/09,2,1
MTY6G7O0906,Taylor,M,I,0.914,5,9/9/09,10/7/09,2,14
MTY6G7R0907,Taylor,M,I,1,5,9/9/09,9/9/09,1,3
MTY6P7B0906,Taylor,M,F1xI,0.695,5,9/9/09,11/7/09,2,0
MTY6V7G0906,Taylor,M,I,0.942,5,9/9/09,12/8/09,4,5
FTY1G5K0909,Taylor,F,N,0.062,5,9/10/09,9/10/09,1,3
FTY1K2Y0909,Taylor,F,F1xN,0.122,5,9/10/09,9/10/09,1,0
FTY1K4V0905,Taylor,F,I,0.579,5,9/10/09,12/7/09,4,12
FTY1O2K0909,Taylor,F,N,0,5,9/10/09,10/8/09,2,0
FTY1O5K0909,Taylor,F,I,0.84,5,9/10/09,3/9/10,1,0
FTY1O6B0908,Taylor,F,I,0.952,5,9/10/09,9/10/09,1,3
FTY1P5B0909,Taylor,F,I,0.793,5,9/10/09,9/10/09,1,0
FTY1W2B0909,Taylor,F,I,1,5,9/10/09,10/7/09,2,0
FTY2B3P0905,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY2G5K0905,Taylor,F,N,0,5,9/10/09,11/8/09,3,0
FTY2G7G0909,Taylor,F,I,0.824,5,9/10/09,5/10/10,9,11
FTY2G7O0909,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY2G7R0909,Taylor,F,F1xN,0.135,5,9/10/09,9/10/09,1,0
FTY2G7Y0909,Taylor,F,I,0.873,5,9/10/09,4/9/10,8,8
FTY2K4B0909,Taylor,F,F1,0.374,5,9/10/09,9/10/09,1,0
FTY2K5Y0905,Taylor,F,N,0.102,5,9/10/09,9/10/09,1,4
FTY2K8K0902,Taylor,F,N,0,5,9/10/09,10/8/09,2,0
FTY2O3V0905,Taylor,F,N,0.051,5,9/10/09,10/8/09,2,0
FTY2P4B0909,Taylor,F,I,1,5,9/10/09,10/8/09,2,1
FTY2R8K0905,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY2Y8K0905,Taylor,F,N,0.111,5,9/10/09,9/10/09,1,0
FTY3G6G0909,Taylor,F,F1,0.258,5,9/10/09,9/10/09,1,0
FTY3G6K0909,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY3G6O0909,Taylor,F,I,1,5,9/10/09,10/8/09,2,0
FTY3G6P0909,Taylor,F,I,1,5,9/10/09,9/10/09,1,0
FTY3G6R0909,Taylor,F,F1,0.344,5,9/10/09,10/8/09,2,2
FTY3G6Y0909,Taylor,F,F1,0.217,5,9/10/09,10/8/09,2,0
FTY3K6B0909,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY3O5B0905,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY3P5G0905,Taylor,F,N,0.062,5,9/10/09,11/8/09,3,0
FTY3P5K0905,Taylor,F,N,0.038,5,9/10/09,9/10/09,1,0
FTY4G5K0909,Taylor,F,F1,0.276,5,9/10/09,2/7/10,6,4
FTY4G5P0909,Taylor,F,F1xN,0.3,5,9/10/09,9/10/09,1,0
FTY4G5R0909,Taylor,F,I,0.855,5,9/10/09,9/10/09,1,1
FTY5G6O0909,Taylor,F,I,1,5,9/10/09,5/10/10,9,9
FTY5G6V0909,Taylor,F,N,0,5,9/10/09,10/8/09,2,0
FTY5G8Y0909,Taylor,F,N,0,5,9/10/09,11/8/09,3,1
FTY5K6P0909,Taylor,F,N,0,5,9/10/09,9/10/09,1,3
FTY5R8P0905,Taylor,F,N,0,5,9/10/09,9/10/09,1,0
FTY5V8P0905,Taylor,F,N,0.133,5,9/10/09,9/10/09,1,0
FTY5Y8K0905,Taylor,F,N,0.157,5,9/10/09,9/10/09,1,2
MTY1B6R0906,Taylor,M,I,0.789,5,9/10/09,9/10/09,1,5
MTY1P2V6V0909,Taylor,M,I,0.724,5,9/10/09,11/7/09,3,2
MTY3G6V8V0909,Taylor,M,N,0,5,9/10/09,9/10/09,1,0
MTY3V5O0909,Taylor,M,I,1,5,9/10/09,9/10/09,1,1
MTY3Y8Y0909,Taylor,M,I,0.833,5,9/10/09,9/10/09,1,0
MTY4B5B0909,Taylor,M,N,0,5,9/10/09,9/10/09,1,0
MTY5B8R0909,Taylor,M,N,0,5,9/10/09,1/8/10,5,8
MTY5B8V0909,Taylor,M,N,0,5,9/10/09,12/7/09,4,0
MTY5G8V0909,Taylor,M,N,0,5,9/10/09,10/8/09,2,0
MTY5K8B0909,Taylor,M,N,0,5,9/10/09,9/10/09,1,0
MTY5O8G0909,Taylor,M,N,0,5,9/10/09,9/10/09,1,0
MTY5O8O0909,Taylor,M,I,0.759,5,9/10/09,9/10/09,1,1
MTY5O8P0909,Taylor,M,I,0.863,5,9/10/09,9/10/09,1,0
MTY5O8Y0909,Taylor,M,I,0.764,5,9/10/09,9/10/09,1,0
MTY5P8V0909,Taylor,M,I,0.922,5,9/10/09,10/8/09,2,0
FTY1K2V0910,Taylor,F,F1,0.557,6,10/7/09,10/7/09,1,0
FTY1K5R0910,Taylor,F,F1,0.454,6,10/7/09,10/7/09,1,0
FTY1K5Y0910,Taylor,F,F1,0.416,6,10/7/09,10/7/09,1,0
FTY1O2R0910,Taylor,F,I,0.991,6,10/7/09,12/7/09,3,3
FTY1O5P0910,Taylor,F,I,0.945,6,10/7/09,10/7/09,1,0
FTY1V4P0903,Taylor,F,I,1,6,10/7/09,11/7/09,2,3
FTY2K4R0910,Taylor,F,N,0,6,10/7/09,10/7/09,1,0
FTY2K4V0910,Taylor,F,F1,0.474,6,10/7/09,11/7/09,2,0
FTY2K4Y0910,Taylor,F,F1,0.536,6,10/7/09,10/7/09,1,0
FTY2K7R0910,Taylor,F,F1,0.475,6,10/7/09,10/7/09,1,0
FTY2K7V0910,Taylor,F,F1xI,0.384,6,10/7/09,11/7/09,2,0
FTY2O4O0910,Taylor,F,N,0,6,10/7/09,10/7/09,1,0
FTY2O4R0910,Taylor,F,N,0,6,10/7/09,10/7/09,1,0
FTY2O7O0910,Taylor,F,I,0.694,6,10/7/09,10/7/09,1,0
FTY3K6P0911,Taylor,F,N,0.132,6,10/7/09,11/8/09,1,0
FTY3K6R0910,Taylor,F,F1,0.463,6,10/7/09,11/7/09,2,0
FTY3K6V0910,Taylor,F,I,0.934,6,10/7/09,10/7/09,1,2
FTY3O6P0910,Taylor,F,I,0.738,6,10/7/09,12/7/09,3,0
FTY4G5V0910,Taylor,F,N,0,6,10/7/09,10/7/09,1,0
FTY4K5B0910,Taylor,F,I,0.794,6,10/7/09,10/7/09,1,0
